time,jenis komunikasi,log
14:33:58.471,RX,>> ESP32 [182234 ms]: core 1 is alive
14:33:58.500,RX,>> ESP32 [182262 ms]: Loop rate core1: 143 Hz
14:33:59.138,RX,>> ESP32 [182901 ms]: core 0 is alive
14:33:59.501,RX,>> ESP32 [183263 ms]: Loop rate core1: 143 Hz
14:34:00.472,RX,>> ESP32 [184235 ms]: core 1 is alive
14:34:00.501,RX,>> ESP32 [184263 ms]: Loop rate core1: 143 Hz
14:34:01.148,RX,>> ESP32 [184911 ms]: core 0 is alive
14:34:01.507,RX,>> ESP32 [185269 ms]: Loop rate core1: 144 Hz
14:34:02.472,RX,>> ESP32 [186235 ms]: core 1 is alive
14:34:02.508,RX,>> ESP32 [186270 ms]: Loop rate core1: 143 Hz
14:34:03.158,RX,>> ESP32 [186921 ms]: core 0 is alive
14:34:03.509,RX,>> ESP32 [187271 ms]: Loop rate core1: 143 Hz
14:34:04.474,RX,>> ESP32 [188237 ms]: core 1 is alive
14:34:04.510,RX,>> ESP32 [188272 ms]: Loop rate core1: 143 Hz
14:34:05.168,RX,>> ESP32 [188931 ms]: core 0 is alive
14:34:05.516,RX,>> ESP32 [189278 ms]: Loop rate core1: 144 Hz
14:34:06.480,RX,>> ESP32 [190243 ms]: core 1 is alive
14:34:06.516,RX,>> ESP32 [190278 ms]: Loop rate core1: 143 Hz
14:34:07.178,RX,>> ESP32 [190941 ms]: core 0 is alive
14:34:07.517,RX,>> ESP32 [191279 ms]: Loop rate core1: 143 Hz
14:34:08.482,RX,>> ESP32 [192245 ms]: core 1 is alive
14:34:08.518,RX,>> ESP32 [192280 ms]: Loop rate core1: 143 Hz
14:34:09.188,RX,>> ESP32 [192951 ms]: core 0 is alive
14:34:09.519,RX,>> ESP32 [193281 ms]: Loop rate core1: 143 Hz
14:34:10.483,RX,>> ESP32 [194246 ms]: core 1 is alive
14:34:10.519,RX,>> ESP32 [194281 ms]: Loop rate core1: 143 Hz
14:34:11.198,RX,>> ESP32 [194961 ms]: core 0 is alive
14:34:11.525,RX,>> ESP32 [195287 ms]: Loop rate core1: 144 Hz
14:34:12.483,RX,>> ESP32 [196246 ms]: core 1 is alive
14:34:12.526,RX,>> ESP32 [196288 ms]: Loop rate core1: 143 Hz
14:34:13.208,RX,>> ESP32 [196971 ms]: core 0 is alive
14:34:13.527,RX,>> ESP32 [197289 ms]: Loop rate core1: 143 Hz
14:34:14.485,RX,>> ESP32 [198248 ms]: core 1 is alive
14:34:14.528,RX,>> ESP32 [198290 ms]: Loop rate core1: 143 Hz
14:34:15.218,RX,>> ESP32 [198981 ms]: core 0 is alive
14:34:15.528,RX,>> ESP32 [199290 ms]: Loop rate core1: 143 Hz
14:34:16.486,RX,>> ESP32 [200249 ms]: core 1 is alive
14:34:16.534,RX,>> ESP32 [200296 ms]: Loop rate core1: 144 Hz
14:34:17.228,RX,>> ESP32 [200991 ms]: core 0 is alive
14:34:17.535,RX,>> ESP32 [201297 ms]: Loop rate core1: 143 Hz
14:34:18.486,RX,>> ESP32 [202249 ms]: core 1 is alive
14:34:18.536,RX,>> ESP32 [202298 ms]: Loop rate core1: 143 Hz
14:34:19.238,RX,>> ESP32 [203001 ms]: core 0 is alive
14:34:19.537,RX,>> ESP32 [203299 ms]: Loop rate core1: 143 Hz
14:34:20.487,RX,>> ESP32 [204250 ms]: core 1 is alive
14:34:20.537,RX,>> ESP32 [204299 ms]: Loop rate core1: 143 Hz
14:34:21.248,RX,>> ESP32 [205011 ms]: core 0 is alive
14:34:21.538,RX,>> ESP32 [205300 ms]: Loop rate core1: 143 Hz
14:34:22.487,RX,>> ESP32 [206250 ms]: core 1 is alive
14:34:22.544,RX,>> ESP32 [206306 ms]: Loop rate core1: 144 Hz
14:34:23.257,RX,>> ESP32 [207021 ms]: core 0 is alive
14:34:23.545,RX,>> ESP32 [207307 ms]: Loop rate core1: 143 Hz
14:34:24.489,RX,>> ESP32 [208252 ms]: core 1 is alive
14:34:24.546,RX,>> ESP32 [208308 ms]: Loop rate core1: 143 Hz
14:34:25.268,RX,>> ESP32 [209031 ms]: core 0 is alive
14:34:25.547,RX,>> ESP32 [209309 ms]: Loop rate core1: 143 Hz
14:34:26.490,RX,>> ESP32 [210253 ms]: core 1 is alive
14:34:26.547,RX,>> ESP32 [210309 ms]: Loop rate core1: 143 Hz
14:34:27.278,RX,>> ESP32 [211041 ms]: core 0 is alive
14:34:27.553,RX,>> ESP32 [211315 ms]: Loop rate core1: 144 Hz
14:34:28.490,RX,>> ESP32 [212253 ms]: core 1 is alive
14:34:28.554,RX,>> ESP32 [212316 ms]: Loop rate core1: 143 Hz
14:34:29.288,RX,>> ESP32 [213051 ms]: core 0 is alive
14:34:29.555,RX,>> ESP32 [213317 ms]: Loop rate core1: 143 Hz
14:34:30.492,RX,>> ESP32 [214255 ms]: core 1 is alive
14:34:30.556,RX,>> ESP32 [214318 ms]: Loop rate core1: 143 Hz
14:34:31.298,RX,>> ESP32 [215061 ms]: core 0 is alive
14:34:31.562,RX,>> ESP32 [215324 ms]: Loop rate core1: 144 Hz
14:34:32.498,RX,>> ESP32 [216261 ms]: core 1 is alive
14:34:32.562,RX,>> ESP32 [216324 ms]: Loop rate core1: 143 Hz
14:34:33.307,RX,>> ESP32 [217071 ms]: core 0 is alive
14:34:33.563,RX,>> ESP32 [217325 ms]: Loop rate core1: 143 Hz
14:34:34.500,RX,>> ESP32 [218263 ms]: core 1 is alive
14:34:34.564,RX,>> ESP32 [218326 ms]: Loop rate core1: 143 Hz
14:34:35.318,RX,>> ESP32 [219081 ms]: core 0 is alive
14:34:35.565,RX,>> ESP32 [219327 ms]: Loop rate core1: 143 Hz
14:34:36.501,RX,>> ESP32 [220264 ms]: core 1 is alive
14:34:36.565,RX,>> ESP32 [220327 ms]: Loop rate core1: 143 Hz
14:34:37.327,RX,>> ESP32 [221091 ms]: core 0 is alive
14:34:37.571,RX,>> ESP32 [221333 ms]: Loop rate core1: 144 Hz
14:34:38.501,RX,>> ESP32 [222264 ms]: core 1 is alive
14:34:38.572,RX,>> ESP32 [222334 ms]: Loop rate core1: 143 Hz
14:34:39.338,RX,>> ESP32 [223101 ms]: core 0 is alive
14:34:39.573,RX,>> ESP32 [223335 ms]: Loop rate core1: 143 Hz
14:34:40.503,RX,>> ESP32 [224266 ms]: core 1 is alive
14:34:40.574,RX,>> ESP32 [224336 ms]: Loop rate core1: 143 Hz
14:34:41.348,RX,>> ESP32 [225111 ms]: core 0 is alive
14:34:41.580,RX,>> ESP32 [225342 ms]: Loop rate core1: 144 Hz
14:34:42.509,RX,>> ESP32 [226272 ms]: core 1 is alive
14:34:42.580,RX,>> ESP32 [226342 ms]: Loop rate core1: 143 Hz
14:34:43.358,RX,>> ESP32 [227121 ms]: core 0 is alive
14:34:43.581,RX,>> ESP32 [227343 ms]: Loop rate core1: 143 Hz
14:34:44.512,RX,����������������������������������������������������������������ESP32 [228274 ms]: core 1 is alive
14:34:44.582,RX,>> ESP32 [228344 ms]: Loop rate core1: 143 Hz
14:34:45.367,RX,>> ESP32 [229131 ms]: core 0 is alive
14:34:45.583,RX,>> ESP32 [229345 ms]: Loop rate core1: 143 Hz
14:34:46.512,RX,>> ESP32 [230275 ms]: core 1 is alive
14:34:46.583,RX,>> ESP32 [230345 ms]: Loop rate core1: 143 Hz
14:34:47.384,RX,>> ESP32 [231141 ms]: core 0 is alive
14:34:47.589,RX,>> ESP32 [231351 ms]: Loop rate core1: 144 Hz
14:34:48.512,RX,>> ESP32 [232275 ms]: core 1 is alive
14:34:48.590,RX,>> ESP32 [232352 ms]: Loop rate core1: 143 Hz
14:34:49.387,RX,>> ESP32 [233151 ms]: core 0 is alive
14:34:49.591,RX,>> ESP32 [233353 ms]: Loop rate core1: 143 Hz
14:34:50.514,RX,>> ESP32 [234277 ms]: core 1 is alive
14:34:50.591,RX,>> ESP32 [234354 ms]: Loop rate core1: 143 Hz
14:34:51.397,RX,>> ESP32 [235161 ms]: core 0 is alive
14:34:51.592,RX,>> ESP32 [235354 ms]: Loop rate core1: 143 Hz
14:34:52.515,RX,>> ESP32 [236278 ms]: core 1 is alive
14:34:52.592,RX,>> ESP32 [236355 ms]: Loop rate core1: 143 Hz
14:34:53.407,RX,>> ESP32 [237171 ms]: core 0 is alive
14:34:53.599,RX,>> ESP32 [237361 ms]: Loop rate core1: 144 Hz
14:34:54.515,RX,>> ESP32 [238278 ms]: core 1 is alive
14:34:54.600,RX,>> ESP32 [238362 ms]: Loop rate core1: 143 Hz
14:34:55.417,RX,>> ESP32 [239181 ms]: core 0 is alive
14:34:55.600,RX,>> ESP32 [239363 ms]: Loop rate core1: 143 Hz
14:34:56.517,RX,>> ESP32 [240280 ms]: core 1 is alive
14:34:56.601,RX,>> ESP32 [240363 ms]: Loop rate core1: 143 Hz
14:34:57.427,RX,>> ESP32 [241191 ms]: core 0 is alive
14:34:57.602,RX,>> ESP32 [241364 ms]: Loop rate core1: 143 Hz
14:34:58.523,RX,>> ESP32 [242286 ms]: core 1 is alive
14:34:58.607,RX,>> ESP32 [242370 ms]: Loop rate core1: 144 Hz
14:34:59.437,RX,>> ESP32 [243201 ms]: core 0 is alive
14:34:59.609,RX,>> ESP32 [243371 ms]: Loop rate core1: 143 Hz
14:35:00.525,RX,>> ESP32 [244288 ms]: core 1 is alive
14:35:00.610,RX,>> ESP32 [244372 ms]: Loop rate core1: 143 Hz
14:35:01.447,RX,>> ESP32 [245211 ms]: core 0 is alive
14:35:01.610,RX,>> ESP32 [245373 ms]: Loop rate core1: 143 Hz
14:35:02.526,RX,>> ESP32 [246289 ms]: core 1 is alive
14:35:02.610,RX,>> ESP32 [246373 ms]: Loop rate core1: 143 Hz
14:35:03.457,RX,>> ESP32 [247221 ms]: core 0 is alive
14:35:03.616,RX,>> ESP32 [247379 ms]: Loop rate core1: 144 Hz
14:35:04.526,RX,>> ESP32 [248289 ms]: core 1 is alive
14:35:04.617,RX,>> ESP32 [248380 ms]: Loop rate core1: 143 Hz
14:35:05.467,RX,>> ESP32 [249231 ms]: core 0 is alive
14:35:05.618,RX,>> ESP32 [249381 ms]: Loop rate core1: 143 Hz
14:35:06.528,RX,>> ESP32 [250291 ms]: core 1 is alive
14:35:06.619,RX,>> ESP32 [250382 ms]: Loop rate core1: 143 Hz
14:35:07.477,RX,>> ESP32 [251241 ms]: core 0 is alive
14:35:07.625,RX,>> ESP32 [251388 ms]: Loop rate core1: 144 Hz
14:35:08.534,RX,>> ESP32 [252297 ms]: core 1 is alive
14:35:08.626,RX,>> ESP32 [252388 ms]: Loop rate core1: 143 Hz
14:35:09.487,RX,>> ESP32 [253251 ms]: core 0 is alive
14:35:09.626,RX,>> ESP32 [253389 ms]: Loop rate core1: 143 Hz
14:35:10.536,RX,>> ESP32 [254299 ms]: core 1 is alive
14:35:10.627,RX,>> ESP32 [254390 ms]: Loop rate core1: 143 Hz
14:35:11.497,RX,>> ESP32 [255261 ms]: core 0 is alive
14:35:11.628,RX,>> ESP32 [255391 ms]: Loop rate core1: 143 Hz
14:35:12.537,RX,>> ESP32 [256300 ms]: core 1 is alive
14:35:12.628,RX,>> ESP32 [256391 ms]: Loop rate core1: 143 Hz
14:35:13.507,RX,>> ESP32 [257271 ms]: core 0 is alive
14:35:13.634,RX,>> ESP32 [257397 ms]: Loop rate core1: 144 Hz
14:35:14.537,RX,>> ESP32 [258300 ms]: core 1 is alive
14:35:14.635,RX,>> ESP32 [258398 ms]: Loop rate core1: 143 Hz
14:35:15.517,RX,>> ESP32 [259281 ms]: core 0 is alive
14:35:15.636,RX,>> ESP32 [259399 ms]: Loop rate core1: 143 Hz
14:35:16.539,RX,>> ESP32 [260302 ms]: core 1 is alive
14:35:16.637,RX,>> ESP32 [260400 ms]: Loop rate core1: 143 Hz
14:35:17.527,RX,>> ESP32 [261291 ms]: core 0 is alive
14:35:17.643,RX,>> ESP32 [261406 ms]: Loop rate core1: 144 Hz
14:35:18.539,RX,>> ESP32 [262302 ms]: core 1 is alive
14:35:18.643,RX,>> ESP32 [262406 ms]: Loop rate core1: 143 Hz
14:35:19.537,RX,>> ESP32 [263301 ms]: core 0 is alive
14:35:19.644,RX,>> ESP32 [263407 ms]: Loop rate core1: 143 Hz
14:35:20.540,RX,���������������������������������������������������������������� ESP32 [264303 ms]: core 1 is alive
14:35:20.645,RX,>> ESP32 [264408 ms]: Loop rate core1: 143 Hz
14:35:21.547,RX,>> ESP32 [265311 ms]: core 0 is alive
14:35:21.646,RX,>> ESP32 [265409 ms]: Loop rate core1: 143 Hz
14:35:22.541,RX,>> ESP32 [266304 ms]: core 1 is alive
14:35:22.646,RX,>> ESP32 [266409 ms]: Loop rate core1: 143 Hz
14:35:23.557,RX,>> ESP32 [267321 ms]: core 0 is alive
14:35:23.647,RX,>> ESP32 [267410 ms]: Loop rate core1: 143 Hz
14:35:24.540,RX,>> ESP32 [268304 ms]: core 1 is alive
14:35:24.654,RX,>> ESP32 [268416 ms]: Loop rate core1: 144 Hz
14:35:25.567,RX,>> ESP32 [269331 ms]: core 0 is alive
14:35:25.654,RX,>> ESP32 [269417 ms]: Loop rate core1: 143 Hz
14:35:26.542,RX,>> ESP32 [270306 ms]: core 1 is alive
14:35:26.655,RX,>> ESP32 [270418 ms]: Loop rate core1: 143 Hz
14:35:27.577,RX,>> ESP32 [271341 ms]: core 0 is alive
14:35:27.655,RX,>> ESP32 [271418 ms]: Loop rate core1: 143 Hz
14:35:28.544,RX,>> ESP32 [272307 ms]: core 1 is alive
14:35:28.656,RX,>> ESP32 [272419 ms]: Loop rate core1: 143 Hz
14:35:29.587,RX,>> ESP32 [273351 ms]: core 0 is alive
14:35:29.662,RX,>> ESP32 [273425 ms]: Loop rate core1: 144 Hz
14:35:30.543,RX,>> ESP32 [274307 ms]: core 1 is alive
14:35:30.663,RX,>> ESP32 [274426 ms]: Loop rate core1: 143 Hz
14:35:31.597,RX,>> ESP32 [275361 ms]: core 0 is alive
14:35:31.664,RX,>> ESP32 [275427 ms]: Loop rate core1: 143 Hz
14:35:32.546,RX,>> ESP32 [276309 ms]: core 1 is alive
14:35:32.665,RX,>> ESP32 [276428 ms]: Loop rate core1: 143 Hz
14:35:33.607,RX,>> ESP32 [277371 ms]: core 0 is alive
14:35:33.665,RX,>> ESP32 [277428 ms]: Loop rate core1: 143 Hz
14:35:34.552,RX,>> ESP32 [278315 ms]: core 1 is alive
14:35:34.671,RX,>> ESP32 [278434 ms]: Loop rate core1: 144 Hz
14:35:35.617,RX,>> ESP32 [279381 ms]: core 0 is alive
14:35:35.672,RX,>> ESP32 [279435 ms]: Loop rate core1: 143 Hz
14:35:36.553,RX,>> ESP32 [280317 ms]: core 1 is alive
14:35:36.673,RX,>> ESP32 [280436 ms]: Loop rate core1: 143 Hz
14:35:37.627,RX,>> ESP32 [281391 ms]: core 0 is alive
14:35:37.674,RX,>> ESP32 [281437 ms]: Loop rate core1: 143 Hz
14:35:38.554,RX,>> ESP32 [282318 ms]: core 1 is alive
14:35:38.674,RX,>> ESP32 [282437 ms]: Loop rate core1: 143 Hz
14:35:39.637,RX,>> ESP32 [283401 ms]: core 0 is alive
14:35:39.680,RX,>> ESP32 [283443 ms]: Loop rate core1: 144 Hz
14:35:40.554,RX,>> ESP32 [284318 ms]: core 1 is alive
14:35:40.681,RX,>> ESP32 [284444 ms]: Loop rate core1: 143 Hz
14:35:41.647,RX,>> ESP32 [285411 ms]: core 0 is alive
14:35:41.682,RX,>> ESP32 [285445 ms]: Loop rate core1: 143 Hz
14:35:42.556,RX,>> ESP32 [286320 ms]: core 1 is alive
14:35:42.683,RX,>> ESP32 [286446 ms]: Loop rate core1: 143 Hz
14:35:43.657,RX,>> ESP32 [287421 ms]: core 0 is alive
14:35:43.683,RX,>> ESP32 [287446 ms]: Loop rate core1: 143 Hz
14:35:44.562,RX,>> ESP32 [288326 ms]: core 1 is alive
14:35:44.689,RX,>> ESP32 [288452 ms]: Loop rate core1: 144 Hz
14:35:45.667,RX,>> ESP32 [289431 ms]: core 0 is alive
14:35:45.690,RX,>> ESP32 [289453 ms]: Loop rate core1: 143 Hz
14:35:46.564,RX,>> ESP32 [290328 ms]: core 1 is alive
14:35:46.691,RX,>> ESP32 [290454 ms]: Loop rate core1: 143 Hz
14:35:47.677,RX,>> ESP32 [291441 ms]: core 0 is alive
14:35:47.692,RX,>> ESP32 [291455 ms]: Loop rate core1: 143 Hz
14:35:48.565,RX,>> ESP32 [292329 ms]: core 1 is alive
14:35:48.692,RX,>> ESP32 [292455 ms]: Loop rate core1: 143 Hz
14:35:49.687,RX,>> ESP32 [293451 ms]: core 0 is alive
14:35:49.698,RX,>> ESP32 [293461 ms]: Loop rate core1: 144 Hz
14:35:50.565,RX,>> ESP32 [294329 ms]: core 1 is alive
14:35:50.699,RX,>> ESP32 [294462 ms]: Loop rate core1: 143 Hz
14:35:51.697,RX,>> ESP32 [295461 ms]: core 0 is alive
14:35:51.701,RX,>> ESP32 [295463 ms]: Loop rate core1: 143 Hz
14:35:52.567,RX,>> ESP32 [296331 ms]: core 1 is alive
14:35:52.701,RX,>> ESP32 [296464 ms]: Loop rate core1: 143 Hz
14:35:53.701,RX,>> ESP32 [297464 ms]: Loop rate core1: 143 Hz
14:35:53.707,RX,>> ESP32 [297471 ms]: core 0 is alive
14:35:54.568,RX,>> ESP32 [298332 ms]: core 1 is alive
14:35:54.702,RX,>> ESP32 [298465 ms]: Loop rate core1: 143 Hz
14:35:55.708,RX,>> ESP32 [299471 ms]: Loop rate core1: 144 Hz
14:35:55.717,RX,>> ESP32 [299481 ms]: core 0 is alive
14:35:56.568,RX,>> ESP32 [300332 ms]: core 1 is alive
14:35:56.709,RX,>> ESP32 [300472 ms]: Loop rate core1: 143 Hz
14:35:57.710,RX,>> ESP32 [301473 ms]: Loop rate core1: 143 Hz
14:35:57.727,RX,>> ESP32 [301491 ms]: core 0 is alive
14:35:58.570,RX,>> ESP32 [302334 ms]: core 1 is alive
14:35:58.710,RX,>> ESP32 [302473 ms]: Loop rate core1: 143 Hz
14:35:59.711,RX,>> ESP32 [303474 ms]: Loop rate core1: 143 Hz
14:35:59.737,RX,>> ESP32 [303501 ms]: core 0 is alive
14:36:00.576,RX,>> ESP32 [304340 ms]: core 1 is alive
14:36:00.717,RX,>> ESP32 [304480 ms]: Loop rate core1: 144 Hz
14:36:01.718,RX,>> ESP32 [305481 ms]: Loop rate core1: 143 Hz
14:36:01.747,RX,>> ESP32 [305511 ms]: core 0 is alive
14:36:02.578,RX,>> ESP32 [306342 ms]: core 1 is alive
14:36:02.719,RX,>> ESP32 [306482 ms]: Loop rate core1: 143 Hz
14:36:03.720,RX,>> ESP32 [307483 ms]: Loop rate core1: 143 Hz
14:36:03.756,RX,>> ESP32 [307521 ms]: core 0 is alive
14:36:04.579,RX,>> ESP32 [308343 ms]: core 1 is alive
14:36:04.720,RX,>> ESP32 [308483 ms]: Loop rate core1: 143 Hz
14:36:05.726,RX,>> ESP32 [309489 ms]: Loop rate core1: 144 Hz
14:36:05.766,RX,>> ESP32 [309531 ms]: core 0 is alive
14:36:06.579,RX,>> ESP32 [310343 ms]: core 1 is alive
14:36:06.727,RX,>> ESP32 [310490 ms]: Loop rate core1: 143 Hz
14:36:07.739,RX,>> ESP32 [311491 ms]: Loop rate core1: 143 Hz
14:36:07.777,RX,>> ESP32 [311541 ms]: core 0 is alive
14:36:08.581,RX,>> ESP32 [312345 ms]: core 1 is alive
14:36:08.729,RX,>> ESP32 [312492 ms]: Loop rate core1: 143 Hz
14:36:09.729,RX,>> ESP32 [313492 ms]: Loop rate core1: 143 Hz
14:36:09.787,RX,>> ESP32 [313551 ms]: core 0 is alive
14:36:10.587,RX,>> ESP32 [314351 ms]: core 1 is alive
14:36:10.735,RX,>> ESP32 [314498 ms]: Loop rate core1: 144 Hz
14:36:11.736,RX,>> ESP32 [315499 ms]: Loop rate core1: 143 Hz
14:36:11.796,RX,>> ESP32 [315561 ms]: core 0 is alive
14:36:12.589,RX,>> ESP32 [316353 ms]: core 1 is alive
14:36:12.737,RX,>> ESP32 [316500 ms]: Loop rate core1: 143 Hz
14:36:13.738,RX,>> ESP32 [317501 ms]: Loop rate core1: 143 Hz
14:36:13.806,RX,>> ESP32 [317571 ms]: core 0 is alive
14:36:14.590,RX,>> ESP32 [318354 ms]: core 1 is alive
14:36:14.738,RX,>> ESP32 [318501 ms]: Loop rate core1: 143 Hz
14:36:15.744,RX,>> ESP32 [319507 ms]: Loop rate core1: 144 Hz
14:36:15.817,RX,>> ESP32 [319581 ms]: core 0 is alive
14:36:16.590,RX,>> ESP32 [320354 ms]: core 1 is alive
14:36:16.745,RX,>> ESP32 [320508 ms]: Loop rate core1: 143 Hz
14:36:17.746,RX,>> ESP32 [321509 ms]: Loop rate core1: 143 Hz
14:36:17.826,RX,>> ESP32 [321591 ms]: core 0 is alive
14:36:18.592,RX,>> ESP32 [322356 ms]: core 1 is alive
14:36:18.746,RX,>> ESP32 [322510 ms]: Loop rate core1: 143 Hz
14:36:19.747,RX,>> ESP32 [323510 ms]: Loop rate core1: 143 Hz
14:36:19.836,RX,>> ESP32 [323601 ms]: core 0 is alive
14:36:20.592,RX,>> ESP32 [324356 ms]: core 1 is alive
14:36:20.753,RX,>> ESP32 [324516 ms]: Loop rate core1: 144 Hz
14:36:21.754,RX,>> ESP32 [325517 ms]: Loop rate core1: 143 Hz
14:36:21.847,RX,>> ESP32 [325611 ms]: core 0 is alive
14:36:22.593,RX,>> ESP32 [326357 ms]: core 1 is alive
14:36:22.755,RX,>> ESP32 [326518 ms]: Loop rate core1: 143 Hz
14:36:23.756,RX,>> ESP32 [327519 ms]: Loop rate core1: 143 Hz
14:36:23.856,RX,>> ESP32 [327621 ms]: core 0 is alive
14:36:24.594,RX,>> ESP32 [328358 ms]: core 1 is alive
14:36:24.756,RX,>> ESP32 [328519 ms]: Loop rate core1: 143 Hz
14:36:25.756,RX,>> ESP32 [329520 ms]: Loop rate core1: 143 Hz
14:36:25.866,RX,>> ESP32 [329631 ms]: core 0 is alive
14:36:26.594,RX,>> ESP32 [330358 ms]: core 1 is alive
14:36:26.762,RX,>> ESP32 [330526 ms]: Loop rate core1: 144 Hz
14:36:27.764,RX,>> ESP32 [331527 ms]: Loop rate core1: 143 Hz
14:36:27.876,RX,>> ESP32 [331641 ms]: core 0 is alive
14:36:28.596,RX,>> ESP32 [332360 ms]: core 1 is alive
14:36:28.764,RX,>> ESP32 [332528 ms]: Loop rate core1: 143 Hz
14:36:29.765,RX,>> ESP32 [333528 ms]: Loop rate core1: 143 Hz
14:36:29.886,RX,>> ESP32 [333651 ms]: core 0 is alive
14:36:30.597,RX,>> ESP32 [334361 ms]: core 1 is alive
14:36:30.766,RX,>> ESP32 [334529 ms]: Loop rate core1: 143 Hz
14:36:31.772,RX,>> ESP32 [335535 ms]: Loop rate core1: 144 Hz
14:36:31.896,RX,>> ESP32 [335661 ms]: core 0 is alive
14:36:32.597,RX,>> ESP32 [336361 ms]: core 1 is alive
14:36:32.772,RX,>> ESP32 [336536 ms]: Loop rate core1: 143 Hz
14:36:33.774,RX,>> ESP32 [337537 ms]: Loop rate core1: 143 Hz
14:36:33.906,RX,>> ESP32 [337671 ms]: core 0 is alive
14:36:34.599,RX,>> ESP32 [338363 ms]: core 1 is alive
14:36:34.774,RX,>> ESP32 [338538 ms]: Loop rate core1: 143 Hz
14:36:35.774,RX,>> ESP32 [339538 ms]: Loop rate core1: 143 Hz
14:36:35.916,RX,>> ESP32 [339681 ms]: core 0 is alive
14:36:36.605,RX,>> ESP32 [340369 ms]: core 1 is alive
14:36:36.780,RX,>> ESP32 [340544 ms]: Loop rate core1: 144 Hz
14:36:37.781,RX,>> ESP32 [341545 ms]: Loop rate core1: 143 Hz
14:36:37.926,RX,>> ESP32 [341691 ms]: core 0 is alive
14:36:38.607,RX,>> ESP32 [342371 ms]: core 1 is alive
14:36:38.782,RX,>> ESP32 [342546 ms]: Loop rate core1: 143 Hz
14:36:39.783,RX,>> ESP32 [343547 ms]: Loop rate core1: 143 Hz
14:36:39.936,RX,>> ESP32 [343701 ms]: core 0 is alive
14:36:40.608,RX,>> ESP32 [344372 ms]: core 1 is alive
14:36:40.783,RX,>> ESP32 [344547 ms]: Loop rate core1: 143 Hz
14:36:41.789,RX,>> ESP32 [345553 ms]: Loop rate core1: 144 Hz
14:36:41.946,RX,>> ESP32 [345711 ms]: core 0 is alive
14:36:42.608,RX,>> ESP32 [346372 ms]: core 1 is alive
14:36:42.790,RX,>> ESP32 [346554 ms]: Loop rate core1: 143 Hz
14:36:43.791,RX,>> ESP32 [347555 ms]: Loop rate core1: 143 Hz
14:36:43.956,RX,>> ESP32 [347721 ms]: core 0 is alive
14:36:44.610,RX,����������������������������������������������������������������SP32 [348374 ms]: core 1 is alive
14:36:44.792,RX,>> ESP32 [348556 ms]: Loop rate core1: 143 Hz
14:36:45.792,RX,>> ESP32 [349556 ms]: Loop rate core1: 143 Hz
14:36:45.966,RX,>> ESP32 [349731 ms]: core 0 is alive
14:36:46.616,RX,>> ESP32 [350380 ms]: core 1 is alive
14:36:46.798,RX,>> ESP32 [350562 ms]: Loop rate core1: 144 Hz
14:36:47.799,RX,>> ESP32 [351563 ms]: Loop rate core1: 143 Hz
14:36:47.976,RX,>> ESP32 [351741 ms]: core 0 is alive
14:36:48.618,RX,>> ESP32 [352382 ms]: core 1 is alive
14:36:48.800,RX,>> ESP32 [352564 ms]: Loop rate core1: 143 Hz
14:36:49.801,RX,>> ESP32 [353565 ms]: Loop rate core1: 143 Hz
14:36:49.986,RX,>> ESP32 [353751 ms]: core 0 is alive
14:36:50.619,RX,>> ESP32 [354383 ms]: core 1 is alive
14:36:50.801,RX,>> ESP32 [354565 ms]: Loop rate core1: 143 Hz
14:36:51.807,RX,>> ESP32 [355571 ms]: Loop rate core1: 144 Hz
14:36:51.996,RX,>> ESP32 [355761 ms]: core 0 is alive
14:36:52.619,RX,>> ESP32 [356383 ms]: core 1 is alive
14:36:52.808,RX,>> ESP32 [356572 ms]: Loop rate core1: 143 Hz
14:36:53.809,RX,>> ESP32 [357573 ms]: Loop rate core1: 143 Hz
14:36:54.006,RX,>> ESP32 [357771 ms]: core 0 is alive
14:36:54.621,RX,>> ESP32 [358385 ms]: core 1 is alive
14:36:54.810,RX,>> ESP32 [358574 ms]: Loop rate core1: 143 Hz
14:36:55.810,RX,>> ESP32 [359574 ms]: Loop rate core1: 143 Hz
14:36:56.016,RX,>> ESP32 [359781 ms]: core 0 is alive
14:36:56.622,RX,>> ESP32 [360386 ms]: core 1 is alive
14:36:56.816,RX,>> ESP32 [360580 ms]: Loop rate core1: 144 Hz
14:36:57.817,RX,>> ESP32 [361581 ms]: Loop rate core1: 143 Hz
14:36:58.026,RX,>> ESP32 [361791 ms]: core 0 is alive
14:36:58.621,RX,>> ESP32 [362386 ms]: core 1 is alive
14:36:58.818,RX,>> ESP32 [362582 ms]: Loop rate core1: 143 Hz
14:36:59.819,RX,>> ESP32 [363583 ms]: Loop rate core1: 143 Hz
14:37:00.036,RX,>> ESP32 [363801 ms]: core 0 is alive
14:37:00.623,RX,>> ESP32 [364388 ms]: core 1 is alive
14:37:00.819,RX,>> ESP32 [364583 ms]: Loop rate core1: 143 Hz
14:37:01.820,RX,>> ESP32 [365584 ms]: Loop rate core1: 143 Hz
14:37:02.046,RX,>> ESP32 [365811 ms]: core 0 is alive
14:37:02.629,RX,>> ESP32 [366394 ms]: core 1 is alive
14:37:02.826,RX,>> ESP32 [366590 ms]: Loop rate core1: 144 Hz
14:37:03.827,RX,>> ESP32 [367591 ms]: Loop rate core1: 143 Hz
14:37:04.056,RX,>> ESP32 [367821 ms]: core 0 is alive
